,fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,month
910229,0,0.7000000000000001,0.3037382207648894,-1,66,20,0.0069303003443083,15.809168441667609,AA,1198,7457.330029376278,4752.670865628657,3031.5460621537404,1323,14,CA,101,1,BC,0,1,1,0,200.0,0,INTERNET,3.26432746706164,linux,1,1,7
808806,0,0.6000000000000001,0.6902050958100492,-1,88,40,0.0240644478130026,-0.7479286843383219,AB,2527,3450.213448929192,5755.1603024953565,3541.0948844285954,0,4,CA,199,1,BB,1,1,-1,0,1000.0,0,INTERNET,4.408893711784988,windows,1,1,6
623795,0,0.6000000000000001,0.205283850013154,-1,96,30,0.008404194786151,-1.119707226066324,AB,3272,4887.352766570124,3407.4824577529,4286.6768462679165,15,11,CB,58,0,BC,1,1,1,1,200.0,0,INTERNET,2.4065931812082537,linux,0,1,4
515743,0,0.8,0.0420131025277478,54,16,30,0.057929322667061,20.37666642845112,AA,1565,9524.902906596051,4014.7227470819257,4848.500934205968,2,10,CA,182,1,BB,0,1,29,0,510.0,0,INTERNET,3.543768162746061,linux,0,1,3
733690,0,0.5,0.7140468646086532,-1,48,30,0.0122960800681196,-1.7445250940517494,AC,1506,723.7506223395392,2825.5143290691017,4167.565655315973,0,10,CA,94,0,BB,0,1,-1,0,200.0,0,INTERNET,1.6571922129196743,other,1,1,5
771862,0,0.7000000000000001,0.5374941210526968,-1,49,20,0.0293586492588198,-0.2629430653604429,AB,803,4009.605677506412,5304.626069734635,4428.660729929296,11,15,CA,75,0,BB,0,1,25,0,200.0,0,INTERNET,4.465452362838696,other,0,1,5
48837,0,0.9,0.4497896141481236,-1,20,30,0.0063168847178846,-1.1205383108578475,AB,949,4423.83659496595,8137.731296541922,6033.779186288824,8,20,CB,127,1,BC,1,1,31,0,200.0,0,INTERNET,37.39993641760394,linux,1,1,0
815838,0,0.7000000000000001,0.6506968242185671,59,12,50,0.0219008811481454,26.08988423923921,AA,735,3920.53212759574,2936.150693528337,3662.707109955909,9,9,CA,167,0,BD,0,1,29,1,200.0,0,INTERNET,18.826632886319427,other,0,1,6
954210,0,0.8,0.4417817453394752,-1,225,40,0.0129010191566102,-1.1548759086903193,AC,248,5676.046340713994,2737.635299389733,3068.258728729957,1,4,CA,156,1,BC,0,1,-1,0,500.0,0,INTERNET,13.891187920219531,macintosh,1,1,7
484719,0,0.3,0.0507872858071429,-1,51,20,0.0049535329452596,50.7478424758114,AA,1297,9806.596632598998,5564.031263277804,4844.508278831388,4,5,CA,65,1,BE,0,1,31,1,200.0,0,INTERNET,4.969196548655791,windows,0,1,3
116052,0,0.8,0.71757103671976,32,11,30,0.0143775012402983,8.895648353739414,AA,4879,14275.29269174154,6753.956464765248,6001.8593794143335,1307,12,CB,134,1,BC,0,1,15,0,200.0,0,INTERNET,2.129364496199209,other,1,1,0
589157,0,0.5,0.5886301838075392,94,5,50,0.0090703526930136,-0.6749886586666574,AC,2468,5027.456220093249,4489.4197566231705,4396.500303553033,1,4,CA,117,1,BC,1,1,-1,0,500.0,0,INTERNET,30.272401616901305,linux,1,1,4
277698,0,0.4,0.7379560250519053,60,11,20,0.0057054108535969,26.788519902186604,AA,629,6804.007807028596,5476.652289263251,4843.364743722829,28,20,CB,106,0,BC,0,1,20,0,1000.0,0,INTERNET,6.994970390289391,windows,0,1,2
343089,0,0.2,0.1014991192422302,-1,101,20,0.0402851492424509,-0.8681148096564955,AB,2024,9909.437136038176,6666.476195874036,5572.578040758269,19,12,CB,135,0,BE,0,1,1,0,200.0,0,INTERNET,3.5902072734644035,linux,0,1,2
260702,0,0.4,0.1205028416448693,-1,306,20,0.0245775947329338,25.576137904690253,AA,2230,12306.36907297662,4443.257961907808,5172.222538616718,16,8,CA,30,0,BE,0,1,10,0,200.0,0,INTERNET,2.100189556677992,linux,1,1,2
78695,0,0.7000000000000001,0.0286264474049692,-1,251,50,0.0117952586012402,-0.7812355926935556,AC,3391,5758.63318973368,5903.174800387525,6481.371658562509,6,4,CB,200,0,BA,1,1,-1,1,1000.0,0,INTERNET,5.138967107951986,linux,0,1,0
847297,0,0.9,0.8969607723249179,-1,112,30,0.0161265068251584,-0.6337949671007005,AC,890,1715.5504885734897,3367.7202634735213,4383.774495730458,0,8,CA,242,1,BB,0,1,-1,0,1000.0,0,INTERNET,6.636050653063777,windows,1,1,6
549595,0,0.9,0.8949164280070517,-1,46,30,0.0021301119510965,-0.9539327806591092,AB,1960,5377.360469016013,4870.37933661405,5093.7486750883645,20,20,CA,121,0,BC,0,1,1,1,1000.0,0,INTERNET,0.8232301003324314,windows,1,1,4
293406,0,0.1,0.8144958268767354,13,52,30,0.0382954733524751,35.04857304879742,AA,812,9213.046506421148,5033.823056980608,5527.426622387131,22,14,CA,122,1,BE,0,1,28,0,200.0,0,INTERNET,11.559745852410636,linux,1,1,2
53519,0,0.7000000000000001,0.1561417290902792,10,35,40,0.0088068920011919,-0.969341201730203,AB,1978,7125.316742072808,6201.084476819673,6656.734910320743,4,15,CA,135,0,BC,1,1,1,1,510.0,0,INTERNET,6.991925444596293,other,1,1,0
34847,0,0.2,0.2509744800013332,-1,39,30,0.0153231230619376,16.916891019939428,AA,1644,4414.290640910253,5933.320846754973,6656.888870969196,307,4,CD,44,0,BB,1,1,6,0,200.0,0,INTERNET,21.998455386121712,linux,1,1,0
342521,0,0.4,0.9914665413350592,92,7,20,72.15573889632594,-1.1104708139577415,AC,2722,6934.719418429581,5851.505922595114,5688.020943452914,0,10,CA,47,1,BC,1,1,-1,0,200.0,0,INTERNET,17.212126757021665,linux,1,1,2
703857,0,0.2,0.6773793225068511,-1,183,10,0.0377982225241561,-1.125562449998559,AC,739,6397.284112539615,5278.238325914237,4441.221155107213,0,5,CA,124,0,BE,0,1,-1,0,200.0,0,INTERNET,4.713177513180511,other,1,1,5
61009,0,0.8,0.6847103875071069,-1,81,40,0.0033122912046113,34.585176208044096,AA,1166,8525.779315432268,8006.79401893149,6374.277889507021,72,5,CB,71,0,BC,1,1,10,1,200.0,0,INTERNET,4.731951221564616,linux,1,1,0
782436,0,0.1,0.4775794462801413,97,33,20,0.0101061291065092,-1.4389732175250045,AD,651,672.6399206613072,2793.2954612468616,4149.5863019851695,13,20,CA,110,0,BC,0,1,15,0,200.0,0,INTERNET,7.761387916474866,other,0,1,5
876926,0,0.4,0.6548521362586921,-1,43,30,0.0190827530374872,-0.8965444808373905,AC,926,3504.4102644937925,2600.0695393336428,3864.868464893733,0,15,CA,93,1,BB,0,1,-1,1,200.0,0,TELEAPP,3.831743369682734,other,0,0,6
999936,0,0.7000000000000001,0.0371896737008429,-1,27,30,0.0347585832681584,14.712560498522976,AA,812,4029.687392606244,6378.481642508764,3082.682254952984,4,21,CA,91,0,BC,1,1,28,0,200.0,0,INTERNET,2.9570875197301927,linux,0,1,7
693798,0,0.7000000000000001,0.2348059425934167,-1,102,30,0.0289464761494604,45.25139930399517,AA,1290,2544.397464082501,4949.195843683563,4179.831469220382,41,13,CA,143,1,BA,0,1,24,1,500.0,0,INTERNET,7.066149868470943,linux,1,1,5
19345,0,0.4,0.8016350513742513,85,365,50,72.00278467760992,29.636356119633245,AA,2254,5777.895719884437,6310.756565013428,4374.594535580231,2,11,CA,122,1,BA,0,1,15,0,200.0,0,INTERNET,2.2761348768612724,macintosh,1,1,0
658667,0,0.8,0.8035720840185141,-1,250,50,0.0281108642710232,-1.1908636070374283,AD,967,4561.42914903872,5728.806549752388,5047.752178059205,18,1,CA,59,1,BB,1,1,26,1,500.0,0,INTERNET,1.9167700061708013,windows,0,1,4
289767,0,0.8,0.4294899713939916,28,18,30,1.2202792614828577,20.29220619390359,AA,1673,5426.849485222559,2855.862705193217,4935.869149924816,8,5,CB,126,1,BC,0,1,26,0,200.0,0,INTERNET,7.901858082158425,linux,1,1,2
760954,0,0.2,0.0945962758318207,-1,102,40,0.0035382878888862,-1.5402648632527045,AB,728,4415.6903328370745,4633.982860386872,4296.191177272885,13,6,CF,86,0,BA,1,1,28,0,200.0,0,INTERNET,1.00633745219676,windows,1,1,5
659163,0,0.9,0.2115285106018237,-1,30,40,0.0451290110641305,-0.9848380802758796,AD,1894,6364.213185861044,4062.8019964118016,4215.72962820274,17,7,CF,114,1,BC,1,1,1,1,200.0,0,INTERNET,3.918301848841812,linux,1,1,4
569371,0,0.1,0.2090689485252328,-1,101,30,0.0272772539549756,-0.5196886153830944,AC,313,3785.728958513144,2843.3178084178444,4304.904332531283,1,12,CB,152,1,BC,0,1,-1,0,200.0,0,INTERNET,3.616086949718272,other,1,1,4
78110,0,0.4,0.0494243814134594,202,85,50,0.0263367977164019,-0.7939026010774819,AB,4131,7562.049968980064,5831.568505672464,6659.307735343441,24,5,CA,150,0,BA,0,1,25,1,500.0,0,INTERNET,19.12454093078264,other,1,2,0
438158,0,0.1,0.7037067958671015,-1,41,40,0.0280456954690805,-1.1484850063847118,AC,1054,7694.523074273177,6328.8195368592405,4632.930905401832,0,7,CF,134,1,BC,0,1,-1,1,510.0,0,INTERNET,2.875798043834921,other,1,1,3
695585,0,0.1,0.8509421740008613,-1,36,10,0.027575020100405,-0.6276767226441899,AC,1492,1939.54940122302,3416.2346559557195,4362.3116252095815,0,5,CA,87,0,BE,0,1,-1,0,200.0,0,INTERNET,3.536126127140022,linux,1,1,5
887689,0,0.1,0.1159589776431576,-1,50,40,0.02872639159222,-1.3639050688213818,AB,805,5058.4652835512015,3732.696825528252,4410.4437043650105,47,14,CA,131,1,BB,0,1,25,0,200.0,1,INTERNET,4.24402196054423,other,1,1,6
63427,0,0.5,0.7226055081040974,25,11,40,0.0044927894205698,-0.9226837577281036,AC,1844,7304.6576991662705,4782.805737853803,6697.5113527189405,1,10,CA,175,0,BB,1,1,-1,0,200.0,0,INTERNET,11.78070494206442,windows,0,1,0
755963,0,0.3,0.8959576562486791,-1,38,20,0.0387404184082317,29.24997785641824,AA,1198,10779.61661201662,5213.787120156883,4228.866267613196,17,11,CA,57,0,BE,0,1,31,0,200.0,0,INTERNET,18.70114137330248,other,0,1,5
332184,0,0.7000000000000001,0.4917037159238359,52,-1,20,0.0402721956738996,-1.0570054628462624,AC,223,2708.16645421006,7254.306906869971,5284.701158231755,0,8,CA,100,1,BC,0,1,-1,0,200.0,0,INTERNET,16.054076875820098,other,1,1,2
359854,0,0.4,0.8842921111083508,-1,40,30,0.009453146861967,-1.4830413420745918,AC,1116,7616.6311610666735,5585.498347575724,5623.90364047025,1,13,CD,56,0,BB,0,1,-1,1,200.0,0,INTERNET,6.187921071042446,linux,0,1,2
629188,0,0.9,0.3010507693054025,22,3,40,0.0115128319537663,-1.6631174458436295,AD,1476,8947.928232207629,5628.4380027796215,4911.688717148424,1,18,CF,82,0,BC,1,1,31,0,200.0,0,INTERNET,13.761341915205838,other,0,1,4
989289,0,0.8,0.1496372985143395,-1,194,60,0.0193490669460467,-1.2940242662336974,AB,2313,3680.38425664676,2174.376890117432,4255.970043706234,16,5,CA,279,1,BA,0,1,1,0,500.0,0,INTERNET,4.478621353146671,windows,1,1,7
235717,0,0.9,0.7499078962637834,118,5,40,0.0134529281591694,-0.5603916102289721,AC,898,2238.177377897731,3923.036924704261,5280.055550405345,0,8,CA,121,1,BC,0,1,-1,0,200.0,0,INTERNET,6.7007304431408405,windows,1,1,1
561175,0,0.4,0.092407704852378,-1,129,40,0.0243070792612353,-1.3199226492255527,AB,2884,2540.663750724936,3416.312019361672,4930.094432826671,21,7,CA,130,1,BA,0,1,15,1,200.0,0,INTERNET,16.731256150428386,linux,0,1,4
196170,0,0.1,0.5287527373688731,-1,28,40,0.0095632608746615,-1.057690149950038,AB,1777,3810.7222163258702,5894.510043101705,5324.936788819181,4,5,CF,89,1,BB,0,1,1,1,200.0,0,INTERNET,5.691833675049251,other,1,2,1
873513,0,0.8,0.2689234137368284,-1,107,50,0.025833905974369,-0.8807009541614574,AC,2063,6416.700610688791,3774.325355445189,4401.559812468693,1,3,CA,294,0,BA,0,1,-1,1,1500.0,0,INTERNET,10.008306504254923,other,0,1,6
660570,0,0.4,0.8854739341061192,-1,179,20,0.0397420435575104,-0.791527045333837,AB,3587,10150.526081939002,5114.72550287258,4880.223289891093,10,8,CE,240,0,BE,1,1,31,0,1500.0,0,INTERNET,3.9567535128710056,other,0,1,4
825154,0,0.8,0.2069265796893706,98,6,40,11.626984629182983,14.859889819583897,AC,496,6389.037991336719,3297.5613623760414,4348.30709884427,1,9,CA,123,0,BA,0,1,-1,0,200.0,0,INTERNET,3.331570331004264,linux,1,1,6
229044,0,0.6000000000000001,0.7651214579586622,-1,101,20,0.0110636333859702,-0.8764125015027323,AB,1118,2494.6864137948005,4842.223149479113,4226.291399017466,13,6,CA,72,1,BC,1,1,10,0,200.0,0,INTERNET,3.1484924657411804,linux,0,1,1
443996,0,0.1,0.3864494330796798,-1,85,30,0.010014362594053,21.505307659277445,AA,3802,4317.259360943313,3168.039148061864,5086.583939302621,1,9,CF,126,0,BB,1,1,20,1,500.0,0,INTERNET,8.571022246888463,other,1,1,3
910040,0,0.9,0.0348652755825996,-1,36,40,0.0197774940495439,-0.8832635300375908,AB,2065,2957.946084666084,4115.918496917502,3188.541447956085,225,2,CC,95,0,BA,1,0,30,0,200.0,0,INTERNET,1.7773687414864188,windows,1,1,7
918643,0,0.1,0.5393476021001904,-1,10,20,0.0045784499854435,-0.8117227542804228,AC,1000,1630.5310647871024,2164.082199868553,3141.3646935585966,3,9,CA,109,0,BE,0,1,-1,0,1000.0,0,INTERNET,8.643410303441168,other,1,1,7
360829,0,0.3,0.3235791788571964,-1,33,50,1.7611259208687209,-0.7724779539171339,AC,2134,3477.937221437276,7229.449567156442,5501.233299863149,1,4,CA,156,1,BB,1,1,-1,0,200.0,0,INTERNET,6.910795237959628,linux,0,1,2
907453,0,0.7000000000000001,0.3638103487877981,95,12,40,0.0074371281151278,-1.1951094985802573,AC,319,2526.0387682168284,2904.2835761801093,3077.8723206637555,0,8,CA,124,0,BB,0,1,-1,0,200.0,0,INTERNET,2.09431250564843,other,1,1,7
487064,0,0.4,0.438747090243401,23,21,30,0.0018113700118092,-1.3140022388764754,AD,772,3910.536839139229,4640.993978615725,5083.445481882023,13,17,CB,101,1,BC,0,1,3,0,200.0,0,INTERNET,9.031884903262462,other,0,1,3
516827,0,0.7000000000000001,0.7259278404222971,-1,42,30,0.0050568134837309,20.412715065962104,AA,1946,3714.699306378409,4694.973272414114,4909.795215958472,5,13,CA,-25,1,BC,1,1,31,0,1500.0,0,TELEAPP,-1.0,other,0,0,3
8650,0,0.7000000000000001,0.7574093342403746,-1,184,30,0.0134972325324858,-0.7278053449774279,AD,4534,9204.19531794542,7573.980664795306,6395.2940548231945,0,15,CA,182,0,BA,1,1,1,0,500.0,0,INTERNET,9.008894873158225,linux,0,1,0
377019,0,0.9,0.5966262410604133,-1,39,30,0.0336421253480456,-1.4812812079641182,AB,2017,11483.385229069365,5300.776708468884,5179.221618714787,18,3,CA,189,1,BA,1,1,1,0,500.0,0,INTERNET,2.543622195671751,windows,1,1,2
379726,0,0.2,0.929185483233119,13,29,30,0.0476522730919137,-0.6058486749967358,AC,754,4736.089593537334,4042.512155616205,5758.314437230576,1,13,CA,82,0,BB,1,1,-1,0,200.0,0,INTERNET,3.046319955691967,linux,1,1,2
906324,0,0.9,0.5625693698009717,-1,28,30,0.0090074548580489,-0.6973752901432217,AB,802,3747.350237768397,3537.965377473644,3151.0427738769813,1,5,CA,114,1,BE,1,1,15,0,200.0,0,INTERNET,0.8944265361247766,linux,1,1,7
302263,0,0.1,0.1695680716117807,-1,130,40,0.0208864786583449,-1.3722264057320053,AC,488,9739.171075445329,4716.425151411036,5584.696138003444,0,10,CA,103,0,BB,1,1,-1,0,200.0,0,INTERNET,5.309635853066657,other,0,1,2
980659,0,0.4,0.9979463734943282,-1,71,50,0.0125927680395816,18.355154235580173,AA,1064,6010.929700572508,3897.974652241261,3057.9778677562144,12,2,CE,84,0,BB,1,1,28,0,200.0,0,INTERNET,5.447170717629267,linux,1,1,7
255459,0,0.2,0.906924170935473,32,5,20,0.0032506673648558,-0.7812144129913323,AB,3883,7004.803034886048,4902.726689248161,5393.462838722447,1816,6,CA,145,1,BE,0,1,25,0,200.0,0,INTERNET,2.4681899688799405,windows,0,1,1
242648,0,0.9,0.3504407759465475,-1,34,40,0.0241556654317341,-0.7110379686554719,AC,851,5396.895723537032,3567.741197095512,3141.5838101699687,18,9,CA,119,1,BC,1,0,-1,1,200.0,0,INTERNET,3.6787702204122312,other,1,1,1
949705,0,0.2,0.904505670485778,-1,101,20,0.0122462447215114,-1.0589634983013188,AC,780,2429.786382177495,3485.8989843905733,3107.6779282742773,1,5,CA,98,0,BE,0,1,-1,0,200.0,0,INTERNET,8.575898003142555,windows,1,1,7
30097,0,0.3,0.0993626449873986,-1,38,30,0.0154394497290948,16.639267817849017,AA,1600,2065.3900508941724,4207.723960140842,6302.754727077348,20,19,CB,79,0,BC,1,1,15,0,200.0,0,INTERNET,3.497830611978938,other,1,1,0
429580,0,0.9,0.9929831085922436,28,8,30,0.022891990819409,-1.2590689943235325,AC,1363,3125.494666909733,5116.62435022499,4954.87379791046,1,11,CA,68,0,BC,0,1,-1,0,200.0,0,INTERNET,1.74103513464977,linux,1,1,3
160114,0,0.5,0.4431467433383823,-1,76,40,0.0125429704748586,-0.8096904890118602,AC,1120,9710.362506798683,6928.13739740272,5355.59078849744,0,8,CD,60,0,BA,1,1,-1,0,200.0,0,INTERNET,56.48717570635355,windows,1,1,1
898653,0,0.1,0.1498378876089109,-1,51,20,0.0242103672587889,-0.8975425715031112,AD,1076,3666.42597473894,3098.182823168708,3296.535708322771,7,18,CA,121,1,BE,0,1,30,0,200.0,0,INTERNET,5.441459367343511,windows,0,1,6
708882,0,0.7000000000000001,0.156798293556375,33,16,30,0.0370100370036673,-1.4575532177591342,AB,370,5324.919092985742,5267.473188268163,4379.681548843232,10,7,CF,119,1,BC,1,0,28,1,500.0,0,INTERNET,14.39250831009524,linux,0,1,5
775794,0,0.4,0.2183259521925608,27,95,40,0.0116928165504484,51.951589325958274,AA,2423,6176.379233240381,3764.5735090873327,4147.973738207203,9,15,CA,142,1,BD,0,1,26,0,200.0,0,INTERNET,6.490346867194225,macintosh,1,1,5
637259,0,0.1,0.8564646038266336,-1,37,30,26.41077057619326,24.26541484617757,AA,1934,6981.718869135052,4655.11216875035,4957.8986179165,27,16,CA,31,0,BC,1,1,20,1,200.0,0,INTERNET,8.930569414872943,other,0,1,4
123816,0,0.6000000000000001,0.8907282543857216,157,2,40,0.0091920755453228,27.703988231267143,AA,1739,8432.730864685602,3527.2369977070525,5183.521682833635,2,5,CA,149,1,BC,1,1,3,0,200.0,0,INTERNET,19.593360278724187,x11,1,1,0
912517,0,0.2,0.0527298265420325,-1,91,30,0.0365229556643881,-0.9123183218105324,AC,186,2531.436914563122,4141.642477162809,3047.433589402378,0,6,CA,323,1,BC,1,1,-1,0,1500.0,0,INTERNET,3.0067755533747795,other,0,1,7
222272,0,0.2,0.4803635219527757,-1,38,30,0.0092752276901256,-0.5732616972180248,AB,692,5201.380258892674,8485.450510576213,5302.936390844029,1,16,CA,266,0,BA,0,1,30,0,1500.0,0,INTERNET,1.1806421228353718,other,0,1,1
124931,0,0.6000000000000001,0.8732147278546843,25,12,40,0.0310508609150641,-0.3741503080603996,AB,768,5036.034229357354,4093.2717525418334,4314.180720245111,1,12,CB,221,1,BC,1,1,15,1,1000.0,0,INTERNET,5.630266077418558,windows,0,1,0
206933,0,0.9,0.5931211425286905,-1,57,40,0.0160733037447394,-1.4765027085444298,AB,3105,12269.21461956201,7162.862837517927,5496.036353314,47,13,CB,20,1,BE,0,1,28,0,200.0,0,INTERNET,5.454911095887673,windows,1,1,1
853290,0,0.5,0.8788147846611362,-1,105,30,0.0150417645038828,-0.6136077076226206,AB,1310,5475.066629557966,4818.065953585615,4276.204722781111,10,10,CA,80,1,BB,0,1,1,0,200.0,0,INTERNET,5.843270871066498,other,1,1,6
987442,0,0.6000000000000001,0.909865181720819,-1,183,40,0.0022693446142149,-1.1227737555872617,AB,606,6153.437247107003,3281.01500485124,3148.694700677954,13,4,CC,208,0,BA,0,1,28,1,1500.0,0,INTERNET,2.858224810417481,other,0,1,7
379767,0,0.1,0.1139765194335007,-1,30,20,1.0111965709563846,-1.3142490888661964,AB,1179,12486.428070314438,5420.789428948182,5152.893084210183,7,5,CB,148,1,BC,1,0,10,0,200.0,0,INTERNET,5.222093447790504,linux,1,1,2
337921,0,0.2,0.9918316195549672,11,10,20,0.0309484977021244,-1.3540539746882767,AB,909,4958.6100210574,3535.402359087084,5121.011202109162,659,17,CA,136,0,BC,0,1,1,0,200.0,1,INTERNET,4.00008025848895,other,0,1,2
485896,0,0.1,0.0972975870291165,-1,189,20,0.0141020568302416,51.09905931865431,AA,1319,3215.28491931152,5684.637529807756,5159.095435528112,826,11,CE,145,0,BE,0,1,31,0,500.0,0,INTERNET,11.73853186684894,other,0,2,3
389926,0,0.1,0.3555401982750162,55,6,20,0.0246025958821712,-1.5001782985972467,AB,1204,6587.094881733119,7167.317507318017,5551.093373913751,12,18,CA,11,0,BC,0,1,1,0,200.0,0,INTERNET,1.1242225934408248,windows,1,1,2
710338,0,0.9,0.3505886339967845,-1,199,40,0.0114095041247458,-0.7707288466992466,AC,688,825.7308459956537,3041.8728275083863,4295.329185863201,0,11,CA,285,0,BA,1,0,-1,1,1500.0,0,INTERNET,5.411549471351261,windows,1,1,5
507816,0,0.4,0.4242175218176393,42,7,30,6.861673865640705,-1.1401474989395342,AC,3851,6923.268803653617,4098.820439776866,5033.332654631058,2,9,CA,67,0,BC,0,1,-1,0,200.0,1,INTERNET,17.50744429807324,other,1,1,3
455561,0,0.2,0.4209428938108571,-1,24,60,0.0486058575102972,-1.0491948705325844,AB,2959,8292.509746358846,5379.287787249825,4655.554931817542,13,4,CA,125,1,BB,0,1,2,0,200.0,0,INTERNET,5.81961736131832,windows,0,1,3
613265,0,0.6000000000000001,0.7610758493990605,243,4,40,0.0032451944033554,-0.9364335307618769,AB,1292,4361.856042282317,3245.7293601690026,3143.545645449143,1,11,CD,79,1,BC,0,1,1,0,200.0,0,INTERNET,1.5381990517389832,linux,1,1,4
495946,0,0.2,0.4046917746222125,33,3,20,0.0284496844840806,98.23509110365416,AB,621,2007.6655828692128,3027.0122378464703,4825.993010854464,16,13,CA,81,0,BB,0,1,25,0,200.0,0,INTERNET,4.133120753457543,windows,1,1,3
372810,0,0.2,0.541920468364802,34,8,20,0.024436763689672,-1.562769406277836,AB,2352,10656.921859078697,5328.071976609461,5622.694327109207,35,13,CA,141,0,BC,1,1,3,0,200.0,0,INTERNET,21.70827278571238,linux,1,1,2
848738,0,0.6000000000000001,0.5376640206133654,-1,153,20,0.0235419230256247,-1.002520365103694,AC,1113,479.27823699064766,2273.7711019420594,3834.694389674378,1,9,CA,183,0,BD,1,1,-1,0,1000.0,0,INTERNET,2.4715428640618224,windows,1,1,6
711292,0,0.1,0.8863841057454991,60,9,20,0.0164836088875407,-1.8899574356261784,AB,2437,6340.970378557124,5204.001592927221,4076.2268469194255,17,18,CA,175,0,BC,1,1,25,0,500.0,0,INTERNET,6.740474731394085,linux,1,1,5
345151,0,0.1,0.0709418342663181,-1,72,50,0.0147783197675389,-1.0971175383970166,AB,664,6938.495000879934,4807.81625875551,5147.970192935636,6,10,CA,243,1,BE,0,1,15,0,1500.0,0,INTERNET,5.5427832069212055,linux,0,1,2
522704,0,0.9,0.8127953114227132,-1,98,20,0.0410350625618981,52.20825948256584,AA,666,10384.916960281966,5022.418908034467,4981.204020518529,13,9,CA,188,0,BC,0,1,1,0,1500.0,0,INTERNET,4.9153880690826295,other,0,1,3
162723,0,0.6000000000000001,0.2589110988760623,-1,185,50,0.0004921947865502,-1.4532400442416236,AB,1336,5919.727779166527,4073.496662974748,4229.549769702198,13,6,CA,127,0,BB,1,1,5,1,200.0,0,INTERNET,1.5112287981691634,linux,1,1,1
362264,0,0.5,0.1477003255292241,-1,90,50,0.8625772809053199,-1.101117173878282,AB,1688,3217.3047980661395,4032.07760575433,4997.492997954805,41,1,CC,20,1,BC,1,1,15,0,200.0,0,TELEAPP,-1.0,other,0,0,2
819092,0,0.9,0.9419404408768136,-1,156,40,0.0072459586972727,-0.6288998112259095,AA,1026,3660.035787453029,3524.539866840641,4962.6643078852285,1903,5,CA,98,1,BA,0,1,26,0,200.0,0,INTERNET,3.958898865781345,linux,1,1,6
514788,0,0.6000000000000001,0.1671799348866484,-1,195,30,0.0024069845761581,16.44630380255586,AA,1682,6067.3480876301965,4284.287350400598,5160.595182232255,1716,15,CB,78,1,BB,1,1,6,0,200.0,0,INTERNET,8.957281243044118,linux,0,1,3
267422,0,0.8,0.3039341500682038,136,0,20,0.0095941882976789,-0.2329414456454947,AB,2624,2259.1946761686013,7092.289158206791,5533.164765561899,15,3,CA,191,1,BE,0,1,26,0,1500.0,0,INTERNET,7.629492490668127,other,0,2,2
997862,0,0.9,0.3910213468921879,-1,57,30,0.0096595080554705,-0.7151922607877333,AB,1304,4922.499764940441,3411.953316969127,3144.754906518269,6,11,CB,58,1,BC,1,1,28,0,200.0,0,INTERNET,3.5198887754882406,other,1,1,7
638811,0,0.1,0.325922947768778,-1,245,20,0.0170358897474099,-0.9596937969396694,AC,1301,8091.245415611841,3946.476854978435,4417.7453032491885,1,10,CB,148,1,BE,0,1,-1,0,200.0,0,INTERNET,1.2866244396860569,windows,1,1,4
894694,0,0.6000000000000001,0.483221844537809,-1,116,40,0.0327387934031657,-1.4811772593303498,AB,852,375.8992498331002,2539.094027030138,3830.4140144806697,13,11,CE,91,0,BE,0,0,1,0,200.0,0,INTERNET,1.4894811092473683,other,0,1,6
226012,0,0.2,0.5679829693538447,-1,41,20,0.0067171662852209,48.43047454342707,AA,1316,11988.934440817722,5797.446247441454,5494.569378768841,2,5,CA,-11,0,BB,0,1,5,1,200.0,0,INTERNET,3.597136788917595,linux,1,1,1
901753,0,0.9,0.6551927795245097,-1,173,40,0.0038133770135349,46.58535640308258,AA,1220,4670.00265522198,4039.647658764635,4278.533157281258,691,5,CA,202,0,BC,0,1,26,1,1000.0,0,INTERNET,4.1695778715494605,other,1,1,6
118179,0,0.6000000000000001,0.8477748535859164,-1,116,40,0.0015942005834372,26.331127099670592,AA,1872,7524.433443513279,6436.508682089559,6660.113185340802,1,8,CA,203,0,BE,0,1,30,0,1500.0,0,INTERNET,2.4098749889716906,other,1,1,0
108396,0,0.8,0.9964561358191116,90,35,30,0.0020639974290832,13.83954046691946,AA,3390,7610.717122340301,5921.3035372883305,6670.728174059836,16,12,CA,175,0,BB,0,1,1,0,200.0,0,INTERNET,4.446381965772948,other,1,1,0
757267,0,0.6000000000000001,0.4746010577894935,-1,198,40,0.0057003455103279,101.42550169057554,AA,699,4338.408013874969,3077.987979981628,4317.603579099191,10,6,CA,104,1,BB,1,1,20,0,200.0,0,INTERNET,19.77702201144669,windows,0,1,5
205133,0,0.9,0.8560715182833638,-1,85,30,0.0027326658881634,30.206979969898462,AB,3162,8898.706091219736,5989.5521148248645,5496.525264786202,9,5,CA,66,0,BC,0,1,4,0,200.0,0,INTERNET,4.603869097053086,linux,0,1,1
