step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
306,CASH_OUT,207973.56,C259538109,30660.0,0.0,C113071280,0.0,207973.56,0
210,CASH_OUT,228175.11,C610381570,45036.0,0.0,C734057460,215509.86,443684.98,0
277,CASH_OUT,234070.67,C332828493,0.0,0.0,C2090668967,272078.85,506149.52,0
180,CASH_OUT,53181.13,C1027994585,49782.0,0.0,C2074884206,0.0,53181.13,0
138,CASH_OUT,44206.22,C1015806287,59877.0,15670.78,C1723540342,1894232.74,1714774.96,0
495,CASH_OUT,144784.91,C2101657491,25825.0,0.0,C1056218621,282299.15,427084.06,0
379,CASH_OUT,92385.89,C503943361,236455.0,144069.11,C1892986091,127495.74,219881.63,0
234,TRANSFER,289903.32,C1050536341,0.0,0.0,C1071292610,308678.48,598581.8,0
209,CASH_OUT,18320.24,C849390939,25475.0,7154.76,C342278672,120369.05,138689.29,0
134,CASH_OUT,120905.24,C889345197,524.0,0.0,C1865303866,1490054.47,1610959.71,0
129,CASH_OUT,71022.06,C622023077,0.0,0.0,C1072086300,6675816.87,6797187.26,0
36,CASH_OUT,94386.8,C2022630569,0.0,0.0,C552060976,732238.82,826625.62,0
178,CASH_OUT,153224.61,C2136601803,0.0,0.0,C1224420756,1181941.04,1335165.66,0
420,CASH_OUT,116489.77,C504789757,116489.77,0.0,C1731829821,0.0,116489.77,1
278,CASH_OUT,174197.63,C851830696,0.0,0.0,C448907261,2164883.74,2339081.37,0
227,TRANSFER,105037.18,C264787406,0.0,0.0,C1828288817,558932.24,663969.42,0
695,CASH_OUT,25954.65,C1017390282,0.0,0.0,C1963320873,152440.62,178395.27,0
326,CASH_OUT,170319.77,C1555548254,100712.0,0.0,C116971518,267977.91,438297.68,0
304,CASH_OUT,304551.29,C441524403,14966.0,0.0,C1918148887,11492601.46,11797152.75,0
178,CASH_OUT,129992.26,C28598894,151768.0,21775.74,C1245710025,88927.09,218919.35,0
345,CASH_OUT,323753.89,C1169581327,40308.0,0.0,C2085593014,272035.64,595789.53,0
93,TRANSFER,1126862.32,C1005035406,0.0,0.0,C1750125828,1828921.09,2955783.41,0
399,CASH_OUT,281078.94,C1805168168,0.0,0.0,C1939310301,1222477.97,1503556.91,0
204,TRANSFER,430986.23,C1342727453,0.0,0.0,C1795787797,1911140.73,2342126.97,0
254,CASH_OUT,112244.99,C1745725887,0.0,0.0,C1820279560,124394.92,236639.9,0
308,CASH_OUT,21885.32,C1444023619,342.0,0.0,C940123948,0.0,21885.32,0
203,TRANSFER,347475.79,C774595165,0.0,0.0,C1578800354,3094972.72,3442448.52,0
235,CASH_OUT,519077.98,C1856701214,0.0,0.0,C1770006360,965291.77,1484369.75,0
6,TRANSFER,10565.0,C777407608,10565.0,0.0,C1790657739,0.0,0.0,1
380,CASH_OUT,249599.25,C1809619223,0.0,0.0,C1622694380,937982.84,1187582.09,0
159,CASH_OUT,132972.41,C2017855614,0.0,0.0,C1947024520,612252.09,745224.5,0
356,TRANSFER,515458.44,C2099000078,607.0,0.0,C941503024,818811.41,1334269.86,0
283,CASH_OUT,248781.97,C126187941,51138.0,0.0,C2081980338,0.0,248781.97,0
230,TRANSFER,304709.26,C1209823974,4577.22,0.0,C45760834,8815765.25,9120474.51,0
136,CASH_OUT,222838.93,C450994600,95424.13,0.0,C40162136,881323.45,1104162.38,0
34,CASH_OUT,147869.22,C1134224887,17175.28,0.0,C545258951,1804644.6,1952513.82,0
281,CASH_OUT,143063.1,C2010638397,544376.61,401313.51,C161492207,574028.69,717091.78,0
253,CASH_OUT,2415826.18,C445430208,2415826.18,0.0,C267089577,389260.33,2805086.51,1
131,CASH_OUT,318765.6,C2016562785,0.0,0.0,C911014337,621374.91,940140.51,0
275,CASH_OUT,149353.78,C1183238702,0.0,0.0,C855877138,4694760.67,4844114.45,0
9,CASH_OUT,19013.33,C299582996,64987.0,45973.67,C1341616763,450812.56,255090.58,0
161,CASH_OUT,46499.32,C317712188,0.0,0.0,C1587041786,418595.32,465094.64,0
183,CASH_OUT,280653.19,C215223335,0.0,0.0,C969813826,905760.48,1186413.68,0
396,CASH_OUT,13516.28,C637438716,0.0,0.0,C1901279884,4922709.84,4936226.12,0
179,CASH_OUT,309188.24,C2137813812,0.0,0.0,C2000721131,1169797.78,1478986.03,0
354,CASH_OUT,296725.4,C1752099030,20152.0,0.0,C1021641378,3330444.11,3627169.51,0
185,TRANSFER,1361269.17,C298759467,20680.0,0.0,C685901539,0.0,1361269.17,0
42,TRANSFER,1505382.89,C1879416342,0.0,0.0,C303997307,3222867.64,4823089.52,0
254,CASH_OUT,284477.02,C757342507,0.0,0.0,C876466779,5568988.29,5853465.32,0
396,CASH_OUT,313455.5,C1821031317,587.0,0.0,C1338727639,82723.16,396178.67,0
135,CASH_OUT,39462.98,C1662213262,30909.0,0.0,C1424690592,0.0,39462.98,0
379,CASH_OUT,106375.5,C1912214649,0.0,0.0,C94367703,357466.68,463842.17,0
156,TRANSFER,462912.99,C2001747347,0.0,0.0,C222761410,1549533.38,2012446.38,0
9,CASH_OUT,14954.86,C384393951,6315.0,0.0,C783363359,125239.0,0.0,0
129,CASH_OUT,82024.03,C250137349,16707.0,0.0,C1696286409,2071003.43,2153027.46,0
350,TRANSFER,1161413.76,C1822336836,0.0,0.0,C26829585,7540478.02,8701891.78,0
225,CASH_OUT,5409.54,C1701168046,20288.0,14878.46,C367983360,0.0,5409.54,0
134,CASH_OUT,151825.95,C1874622116,0.0,0.0,C1018282267,210536.18,362362.13,0
250,CASH_OUT,0.0,C521393327,0.0,0.0,C480398193,0.0,0.0,1
372,CASH_OUT,295516.93,C1789665592,0.0,0.0,C1318689189,4814182.55,5109699.48,0
11,CASH_OUT,136162.4,C303967257,0.0,0.0,C171294561,478282.99,614445.4,0
226,CASH_OUT,293061.19,C5931009,62552.0,0.0,C1944998240,144629.04,437690.24,0
255,CASH_OUT,214757.74,C1973070440,59124.92,0.0,C1097725102,473695.44,688453.18,0
203,TRANSFER,466580.69,C1631478680,466580.69,0.0,C1835027188,0.0,0.0,1
22,CASH_OUT,43614.97,C2034538103,3607.45,0.0,C1668103752,5673822.32,5717437.29,0
282,CASH_OUT,141668.71,C1902461127,3958.0,0.0,C812560830,267939.17,409607.88,0
514,CASH_OUT,10433.67,C325242648,0.0,0.0,C1258773638,75096.95,85530.61,0
395,TRANSFER,134297.68,C1196367936,134297.68,0.0,C1052561148,0.0,0.0,1
207,CASH_OUT,257809.17,C1916560380,0.0,0.0,C1749814209,4517094.52,4774903.68,0
137,CASH_OUT,372969.0,C1817225718,91.0,0.0,C1416106580,86090.36,459059.36,0
236,TRANSFER,112627.68,C1342114950,0.0,0.0,C704005596,647980.07,760607.75,0
326,CASH_OUT,179615.08,C432391247,99519.0,0.0,C1190155921,0.0,179615.08,0
397,CASH_OUT,227520.04,C388460062,0.0,0.0,C375418822,5452702.78,5680222.82,0
40,CASH_OUT,383135.27,C833367017,0.0,0.0,C1855974763,832867.1,1216002.38,0
592,CASH_OUT,22828.23,C347499075,0.0,0.0,C1982926479,5107076.08,5129904.31,0
355,CASH_OUT,145500.3,C778538799,0.0,0.0,C1715377904,729736.24,875236.54,0
39,CASH_OUT,504065.03,C990936394,0.0,0.0,C2075593568,819921.0,1323986.04,0
332,CASH_OUT,148821.04,C1490575766,0.0,0.0,C792229069,5810393.22,5959214.25,0
331,TRANSFER,297661.39,C1574355901,0.0,0.0,C530010244,5751360.98,6049022.37,0
203,CASH_OUT,14614.56,C1307493841,80481.0,65866.44,C2146393774,0.0,14614.56,0
279,CASH_OUT,224277.4,C1364511721,0.0,0.0,C168266003,3055768.65,3280046.05,0
201,CASH_OUT,325955.53,C1343431540,0.0,0.0,C214583964,3661246.65,3987202.18,0
14,CASH_OUT,348246.93,C2077981228,0.0,0.0,C2142358614,2084969.21,2433216.13,0
167,CASH_OUT,380738.37,C639167188,0.0,0.0,C400353629,622583.41,1003321.77,0
276,CASH_OUT,143263.58,C520061698,17321.0,0.0,C1186963022,4316.95,147580.52,0
394,CASH_OUT,237856.9,C589570643,926.0,0.0,C223076431,0.0,237856.9,0
186,TRANSFER,1435931.93,C590056189,0.0,0.0,C928119480,1870131.35,3306063.28,0
130,CASH_OUT,283307.36,C1143960581,31070.0,0.0,C999222882,314150.33,597457.68,0
396,CASH_OUT,462037.6,C174523319,0.0,0.0,C542451019,46237282.42,46699320.02,0
135,CASH_OUT,20273.95,C477037327,122664.0,102390.05,C1865924157,242619.55,262893.5,0
253,CASH_OUT,38262.63,C785017352,1688.0,0.0,C1809577238,58264.55,96527.18,0
397,TRANSFER,421099.53,C926659059,0.0,0.0,C1408033693,647025.28,1068124.8,0
19,CASH_OUT,37607.86,C1670705572,0.0,0.0,C1924461008,2013979.9,3662490.78,0
327,CASH_OUT,238601.53,C732695917,21019.0,0.0,C1904993664,0.0,238601.53,0
14,CASH_OUT,200868.83,C347081164,0.0,0.0,C1358870266,723044.56,923913.39,0
18,TRANSFER,255759.93,C1048118428,434.0,0.0,C1889043568,315029.71,570789.64,0
589,CASH_OUT,152791.16,C176988470,10057.0,0.0,C737745926,126442.02,279233.19,0
333,CASH_OUT,166187.02,C403659034,0.0,0.0,C130037977,254604.66,420791.67,0
357,CASH_OUT,288911.21,C1665269168,22054.0,0.0,C2131152663,0.0,288911.21,0
376,CASH_OUT,133661.66,C1894279437,52908.0,0.0,C1332321656,0.0,133661.66,0
484,TRANSFER,26654.46,C755286039,26654.46,0.0,C2094079166,0.0,0.0,1
497,CASH_OUT,10000000.0,C25889412,10000000.0,0.0,C1671906752,714460.87,10714460.87,1
186,CASH_OUT,365782.47,C954712693,0.0,0.0,C314749572,620418.21,986200.68,0
548,TRANSFER,594576.31,C54811689,0.0,0.0,C1463734371,1494956.13,2089532.44,0
462,TRANSFER,4342582.37,C1976332867,4342582.37,0.0,C1903233179,0.0,0.0,1
734,TRANSFER,2079746.13,C303008218,2079746.13,0.0,C1140317769,0.0,0.0,1
33,TRANSFER,846381.7,C950668885,0.0,0.0,C898219424,6868251.56,7714633.26,0
15,CASH_OUT,415570.64,C1572579749,7824.0,0.0,C2080112237,0.0,415570.64,0
397,CASH_OUT,298945.89,C850553805,29507.0,0.0,C992348175,0.0,298945.89,0
235,CASH_OUT,238022.76,C2060138966,5145.0,0.0,C1692477610,0.0,238022.76,0
302,CASH_OUT,251382.8,C1718022922,106864.0,0.0,C1373526372,137319.82,388702.62,0
324,TRANSFER,3592202.26,C91864669,0.0,0.0,C9556604,3875328.59,7467530.86,0
522,TRANSFER,3823058.4,C1477655348,101248.0,0.0,C1390843974,53584.67,3876643.07,0
322,TRANSFER,1829178.93,C1853231314,0.0,0.0,C118865901,4083517.49,5912696.42,0
153,TRANSFER,38667.16,C1151925301,6329.0,0.0,C412396118,0.0,38667.16,0
226,CASH_OUT,261855.64,C137421910,0.0,0.0,C564154024,3755517.9,4017373.54,0
12,CASH_OUT,65464.53,C2081422476,0.0,0.0,C708718126,2591148.15,4583056.43,0
353,CASH_OUT,275683.92,C314250744,15240.0,0.0,C1626681405,601113.79,876797.71,0
182,TRANSFER,95061.13,C2115698912,8236.0,0.0,C747286330,86080.9,181142.03,0
253,CASH_OUT,440875.53,C2027650553,21913.0,0.0,C821581156,714699.09,1155574.63,0
130,CASH_OUT,141946.23,C49605185,0.0,0.0,C875815960,427053.35,568999.58,0
588,CASH_OUT,119122.7,C2104096292,197.0,0.0,C662427881,1020973.48,1140096.18,0
373,CASH_OUT,192626.24,C969847819,0.0,0.0,C641861955,4276012.91,4468639.15,0
22,CASH_OUT,342167.91,C969279585,0.0,0.0,C1282155635,3183797.19,3525965.1,0
306,CASH_OUT,88979.3,C1586631978,107399.0,18419.7,C204670536,48195.06,137174.36,0
186,CASH_OUT,197882.66,C2082233816,0.0,0.0,C1866724214,382727.48,580610.15,0
352,CASH_OUT,329744.37,C1744157533,0.0,0.0,C125659029,2720397.83,3050142.2,0
404,CASH_OUT,162217.84,C643121834,5510.0,0.0,C1960297394,0.0,162217.84,0
156,CASH_OUT,49245.54,C1517532794,990159.0,940913.46,C122559076,307487.13,356732.67,0
164,CASH_OUT,177218.03,C2136462030,24827.0,0.0,C527244596,4490712.38,4667930.41,0
164,CASH_OUT,468674.84,C1497050312,0.0,0.0,C199257063,1130554.05,1599228.89,0
85,TRANSFER,4094.07,C810305173,4094.07,0.0,C600417404,0.0,0.0,1
18,CASH_OUT,254705.44,C1301777796,0.0,0.0,C968852538,2248266.8,2365096.45,0
15,TRANSFER,55454.84,C1910576633,0.0,0.0,C227125819,389588.31,445043.15,0
231,CASH_OUT,12488.02,C107784826,101325.0,88836.98,C191395793,0.0,12488.02,0
13,TRANSFER,1403295.1,C581899843,24318.0,0.0,C819110094,260599.93,1663895.03,0
688,CASH_OUT,59990.0,C602445338,0.0,0.0,C1870252780,23893580.2,23953570.2,0
379,CASH_OUT,109833.36,C1870380963,0.0,0.0,C827496656,2504452.7,2614286.06,0
328,CASH_OUT,506497.25,C577379026,122093.0,0.0,C343062999,0.0,169311.58,0
161,CASH_OUT,10838.57,C455535143,43920.0,33081.43,C1838939213,600819.99,615849.54,0
257,CASH_OUT,259926.94,C148341538,20900.0,0.0,C1533682690,648789.88,908716.82,0
373,CASH_OUT,176757.14,C1351957834,91517.0,0.0,C171684362,7858.57,184615.71,0
590,TRANSFER,334080.8,C1665623357,0.0,0.0,C1386056049,1626779.62,1960860.42,0
594,CASH_OUT,213359.74,C2043988149,26475.23,0.0,C574463587,1577034.74,1790394.49,0
374,CASH_OUT,40838.5,C1304569542,0.0,0.0,C192476135,325676.93,366515.44,0
399,CASH_OUT,330951.77,C534412623,50079.0,0.0,C635969381,901760.39,1232712.15,0
348,CASH_OUT,36816.13,C629111831,23359.0,0.0,C885943336,61000.36,97816.49,0
612,CASH_OUT,93289.89,C1174247896,20260.0,0.0,C1189470756,2239385.62,2332675.51,0
141,CASH_OUT,11138.35,C104692844,0.0,0.0,C1393497239,1012059.71,1023198.06,0
180,CASH_OUT,244467.64,C434412372,620273.0,375805.36,C1674920880,0.0,244467.64,0
137,CASH_OUT,383991.49,C2003659303,0.0,0.0,C310154166,1808127.93,2192119.42,0
404,CASH_OUT,22882.47,C1152316496,0.0,0.0,C1095295717,3630391.88,3653274.35,0
214,CASH_OUT,259335.24,C1986511456,4082.88,0.0,C103643746,2148915.45,2408250.69,0
227,CASH_OUT,26034.92,C1907057320,70817.0,44782.08,C1586664143,0.0,26034.92,0
164,CASH_OUT,133890.15,C913559179,0.0,0.0,C1067341557,157010.56,290900.71,0
692,CASH_OUT,637238.09,C36600804,0.0,0.0,C1569921955,1666431.94,2303670.03,0
249,CASH_OUT,103636.64,C136560768,10212.0,0.0,C818661844,0.0,103636.64,0
6,CASH_OUT,46873.46,C1710905079,0.0,0.0,C1401316767,61151.23,108024.69,0
19,CASH_OUT,46125.77,C1524403632,122266.59,76140.82,C386711448,1490235.06,1536360.83,0
160,CASH_OUT,592907.79,C1977912251,0.0,0.0,C1083697728,615416.62,1208324.41,0
154,CASH_OUT,61156.73,C1474908952,0.0,0.0,C1348948189,462305.71,523462.44,0
379,TRANSFER,191880.67,C1317820306,49969.0,0.0,C1211924644,9718070.56,9909951.23,0
283,CASH_OUT,37239.76,C399087693,686558.91,649319.15,C1876839476,745536.55,782776.31,0
351,CASH_OUT,190258.67,C195287060,59554.0,0.0,C2140163658,1651878.29,1842136.97,0
33,CASH_OUT,517181.87,C267835066,18109.0,0.0,C675084142,3602960.95,4120142.82,0
187,TRANSFER,707115.0,C1368273214,69828.3,0.0,C1355332179,1050144.33,1757259.33,0
346,CASH_OUT,541384.39,C269300583,133402.0,0.0,C875263939,4093.35,545477.74,0
204,CASH_OUT,317525.14,C45400216,10294.0,0.0,C1090168964,648209.36,965734.5,0
348,CASH_OUT,45106.12,C1007087420,583.0,0.0,C1779316906,1850589.04,1895695.15,0
36,TRANSFER,206065.7,C894096678,0.0,0.0,C1696256076,504780.85,710846.55,0
170,TRANSFER,176700.12,C167000923,176700.12,0.0,C604175667,0.0,0.0,1
140,CASH_OUT,27113.84,C1654694651,0.0,0.0,C166554072,690135.81,717249.65,0
525,CASH_OUT,269696.09,C1697574519,0.0,0.0,C1837947900,7574751.98,7844448.07,0
380,CASH_OUT,149879.1,C2013505189,0.0,0.0,C1817850202,208452.49,358331.59,0
164,CASH_OUT,132302.08,C1608393122,95576.85,0.0,C1077716990,1574088.33,1706390.41,0
475,TRANSFER,29611.08,C1481115689,29611.08,0.0,C370888897,0.0,0.0,1
356,CASH_OUT,121374.83,C2075765305,0.0,0.0,C581348880,234780.23,356155.06,0
146,CASH_OUT,221910.59,C2001843399,6273.5,0.0,C1887055737,3498030.5,3719941.09,0
234,CASH_OUT,107171.32,C738275159,0.0,0.0,C867847646,763855.76,871027.08,0
379,CASH_OUT,96839.11,C770746573,39911.0,0.0,C927650589,0.0,96839.11,0
306,CASH_OUT,39232.87,C1047798098,212951.0,173718.13,C1459364912,0.0,39232.87,0
163,CASH_OUT,58229.34,C535391100,0.0,0.0,C2056973088,4322487.63,4437017.38,0
597,CASH_OUT,517183.38,C1850286862,517183.38,0.0,C1837027614,0.0,517183.38,1
142,CASH_OUT,317869.99,C361188011,0.0,0.0,C2107994675,2450172.85,2768042.83,0
229,CASH_OUT,258052.81,C2117874324,8584.0,0.0,C1945730332,756050.7,1014103.51,0
133,CASH_OUT,76910.13,C587469578,12052.0,0.0,C1409026492,347952.48,424862.61,0
36,CASH_OUT,87290.85,C2022790863,0.0,0.0,C1625827841,1408478.0,1495768.84,0
330,CASH_OUT,34107.88,C1737346425,196437.95,162330.07,C1327495931,201672.76,235780.64,0
188,CASH_OUT,132162.43,C501907824,0.0,0.0,C1945728993,154329.15,286491.58,0
306,CASH_OUT,492071.75,C1006103221,71678.0,0.0,C1712530239,0.0,492071.75,0
35,CASH_OUT,139492.35,C1196079119,20316.0,0.0,C1514316001,2694667.9,2834160.24,0
17,TRANSFER,115511.83,C1942709909,0.0,0.0,C1132568804,1621390.36,1647684.47,0
37,TRANSFER,648826.4,C1869314012,142781.0,0.0,C140909631,321005.37,969831.77,0
11,TRANSFER,503917.94,C1728459989,2843.0,0.0,C1554161403,58344.78,749757.59,0
690,CASH_OUT,59271.24,C490985758,0.0,0.0,C831659823,207211.25,266482.49,0
138,TRANSFER,575998.21,C1707327898,0.0,0.0,C1466283505,3674913.5,4250911.71,0
19,CASH_OUT,205063.93,C1484240806,131.0,0.0,C230402848,645133.86,938500.8,0
283,CASH_OUT,136087.64,C82230034,0.0,0.0,C952912863,594356.14,730443.78,0
17,CASH_OUT,54969.55,C142168700,651051.16,596081.61,C890039247,2070307.7,2015614.9,0
352,TRANSFER,509667.08,C1160439211,75606.0,0.0,C1390705882,1298832.43,1808499.51,0
277,CASH_OUT,331842.17,C1975012429,33804.0,0.0,C627669486,942102.52,1273944.68,0
33,CASH_OUT,581448.88,C984252024,0.0,0.0,C187727696,2524253.68,3105702.56,0
36,CASH_OUT,79046.07,C1341234335,20247.0,0.0,C1124706862,0.0,79046.07,0
329,CASH_OUT,290667.35,C1901675569,0.0,0.0,C206219500,438484.25,729151.59,0
45,CASH_OUT,200400.99,C1555697465,0.0,0.0,C248053654,1757093.86,1957494.85,0
160,CASH_OUT,77620.0,C1495210027,0.0,0.0,C1683292610,95449.87,173069.87,0
185,TRANSFER,958861.67,C806285974,0.0,0.0,C981595020,3163325.12,4122186.79,0
268,CASH_OUT,754874.26,C1233845935,754874.26,0.0,C899674207,0.0,754874.26,1
398,CASH_OUT,262519.51,C1045749205,0.0,0.0,C500407512,1113987.11,1376506.62,0
329,CASH_OUT,257100.26,C444352981,0.0,0.0,C792608287,265291.02,522391.28,0
183,TRANSFER,1242215.19,C955743562,0.0,0.0,C1113126238,4429262.49,5671477.68,0
373,CASH_OUT,407208.54,C547443628,121189.0,0.0,C910760129,235269.22,642477.76,0
139,CASH_OUT,172627.93,C489920873,0.0,0.0,C460045827,459871.73,632499.66,0
184,CASH_OUT,42244.52,C1213666448,434.0,0.0,C1467310141,0.0,42244.52,0
255,CASH_OUT,213644.57,C255643263,0.0,0.0,C1476163268,8079189.65,8292834.22,0
402,TRANSFER,535643.77,C1231564522,0.0,0.0,C227297684,994350.72,1529994.49,0
260,CASH_OUT,41715.7,C810140546,0.0,0.0,C837084838,197479.94,239195.65,0
284,CASH_OUT,99701.36,C1663191158,0.0,0.0,C851584966,230165.92,329867.28,0
345,CASH_OUT,104451.96,C397203515,0.0,0.0,C1945414843,1229310.78,1333762.74,0
231,CASH_OUT,129578.81,C1968209924,374.0,0.0,C86824053,0.0,129578.81,0
260,TRANSFER,790.14,C303249527,1031137.8,1030347.66,C794899207,5232366.78,5233156.92,0
9,TRANSFER,1821354.0,C929588274,323961.27,0.0,C814900611,4358070.53,6061181.01,0
133,CASH_OUT,229941.14,C363395268,0.0,0.0,C1807620920,477036.66,706977.81,0
342,TRANSFER,114308.2,C1112871969,114308.2,0.0,C1982709686,0.0,0.0,1
304,TRANSFER,609603.86,C571920666,0.0,0.0,C1970160139,20165047.54,20774651.41,0
16,CASH_OUT,297484.65,C690794644,20566.0,0.0,C731649450,5066.0,252838.66,0
191,TRANSFER,2166791.31,C1645885664,0.0,0.0,C15870227,11545035.66,13711826.97,0
500,CASH_OUT,45591.7,C1540754431,0.0,0.0,C2103669757,613260.37,658852.07,0
402,CASH_OUT,218698.07,C137645651,11548.0,0.0,C1453704791,0.0,218698.07,0
36,CASH_OUT,109005.45,C749109001,0.0,0.0,C1522918252,1481564.96,1590570.41,0
518,CASH_OUT,342080.14,C441042894,75006.0,0.0,C897064336,1118076.21,1460156.35,0
306,CASH_OUT,57385.68,C1739714663,49974.0,0.0,C1206394878,1933406.61,1990792.29,0
276,CASH_OUT,281746.51,C1162673869,609.0,0.0,C323893307,7555246.0,7836992.51,0
348,CASH_OUT,154490.77,C420334029,0.0,0.0,C1830987885,669892.77,824383.54,0
691,CASH_OUT,480638.69,C1703611334,0.0,0.0,C1872255237,1036303.1,1516941.79,0
349,TRANSFER,956735.73,C272531703,35361.0,0.0,C1961789785,0.0,956735.73,0
226,CASH_OUT,7952.84,C1538099354,0.0,0.0,C655516490,45778.4,98861.62,0
375,CASH_OUT,333025.05,C1642543188,130851.0,0.0,C361693863,0.0,333025.05,0
308,CASH_OUT,39319.76,C791602532,19360.0,0.0,C970840879,0.0,39319.76,0
236,TRANSFER,125386.86,C1736755654,215283.36,89896.49,C1280674427,684785.5,810172.36,0
325,CASH_OUT,280165.4,C1936971436,0.0,0.0,C478251674,1726115.39,2006280.79,0
345,CASH_OUT,276361.51,C335431788,0.0,0.0,C1580651418,318140.28,594501.79,0
188,TRANSFER,469957.47,C1020439354,134258.94,0.0,C1595580854,2919789.58,3389747.05,0
165,TRANSFER,476783.77,C469412329,29618.51,0.0,C238749735,994814.49,1471598.25,0
399,CASH_OUT,261087.79,C1514358698,99483.0,0.0,C1565172234,824339.67,1085427.46,0
14,CASH_OUT,119001.96,C830851810,0.0,0.0,C718397654,236214.02,389811.49,0
235,CASH_OUT,19349.3,C1286538880,41314.03,21964.74,C409450880,15475.39,34824.68,0
306,CASH_OUT,20515.15,C939890364,0.0,0.0,C611113731,191741.05,212256.19,0
329,CASH_OUT,62434.92,C410750446,551.0,0.0,C415507282,18105839.44,18168274.36,0
355,CASH_OUT,48442.89,C334897385,11375.0,0.0,C551286722,0.0,48442.89,0
228,TRANSFER,91352.08,C1188409745,5097.0,0.0,C884756974,1630668.6,1722020.68,0
207,CASH_OUT,202619.15,C431030329,0.0,0.0,C1322339655,276293.45,478912.61,0
140,CASH_OUT,296057.3,C1400059460,1090.0,0.0,C1697401270,351346.88,647404.18,0
187,CASH_OUT,394276.1,C1413303180,345.0,0.0,C421933565,137535.96,531812.06,0
701,CASH_OUT,74581.07,C609725895,74581.07,0.0,C450042361,337536.17,412117.24,1
186,TRANSFER,351607.57,C1296571617,0.0,0.0,C1817569560,13756150.18,14107757.75,0
275,CASH_OUT,201211.49,C1943167915,40625.89,0.0,C331114677,1577682.13,1778893.62,0
287,CASH_OUT,122915.93,C1610402732,0.0,0.0,C1976155952,1340180.12,1463096.06,0
179,TRANSFER,20508.45,C749344092,109.0,0.0,C1560436920,4703229.88,4723738.33,0
282,TRANSFER,36562.82,C790940570,301992.0,265429.18,C2115046238,0.0,36562.82,0
19,TRANSFER,636260.62,C802595945,298619.63,0.0,C1073887555,1086672.19,2508584.97,0
275,TRANSFER,391071.92,C967490434,0.0,0.0,C1883035739,9000895.75,9391967.68,0
213,CASH_OUT,376108.78,C845841494,0.0,0.0,C995197502,590761.82,966870.6,0
350,CASH_OUT,55382.83,C1752466223,41840.0,0.0,C2030959034,48842.72,104225.54,0
277,CASH_OUT,159961.85,C904167603,62671.0,0.0,C1125460834,336095.67,496057.52,0
33,CASH_OUT,292091.54,C305514772,14789.0,0.0,C858030615,83742.94,432855.73,0
249,CASH_OUT,33356.04,C166828304,0.0,0.0,C1824424575,801764.63,835120.67,0
211,CASH_OUT,149257.43,C1554940080,0.0,0.0,C1956766903,701867.28,851124.71,0
256,TRANSFER,178403.26,C671999475,47923.0,0.0,C188436723,387435.78,565839.04,0
92,CASH_OUT,1461930.03,C1928781788,1461930.03,0.0,C1636281428,3762496.73,5224426.76,1
378,CASH_OUT,327846.11,C1640645311,0.0,0.0,C1263326240,12371824.68,12699670.79,0
238,CASH_OUT,30071.25,C704137188,36283.09,6211.84,C1628638594,727560.71,757631.96,0
133,CASH_OUT,2171.18,C1543379492,11774.0,9602.82,C391156788,0.0,2171.18,0
277,CASH_OUT,78013.35,C1378437038,0.0,0.0,C1020303333,1536777.19,1614790.54,0
349,CASH_OUT,22447.09,C2038192373,0.0,0.0,C1539504175,486468.21,508915.3,0
299,CASH_OUT,16325.0,C1099485751,0.0,0.0,C1434106381,860017.57,876342.56,0
323,CASH_OUT,3846.5,C949913351,0.0,0.0,C634868326,1337705.66,1341552.16,0
212,CASH_OUT,152738.69,C1300293615,0.0,0.0,C1378377176,185746.18,338484.88,0
212,CASH_OUT,136434.65,C1023087371,0.0,0.0,C1725785078,449885.02,586319.66,0
156,CASH_OUT,187552.81,C885283062,0.0,0.0,C1536530526,9430069.35,9617622.16,0
134,CASH_OUT,135200.86,C1979348115,188604.14,53403.28,C942226723,870881.64,1006082.5,0
394,TRANSFER,570404.73,C1784708201,87758.0,0.0,C1632716597,10126270.34,10696675.07,0
261,CASH_OUT,78775.44,C725999298,10668.0,0.0,C313611678,0.0,78775.44,0
349,CASH_OUT,24176.1,C295175252,0.0,0.0,C1186285686,399570.21,423746.31,0
379,CASH_OUT,127777.58,C1863098657,0.0,0.0,C768813253,8614074.56,8741852.14,0
177,CASH_OUT,67133.73,C1846867517,9141.0,0.0,C1233110151,0.0,67133.73,0
181,CASH_OUT,42406.61,C2002118288,0.0,0.0,C832281809,2918935.9,2961342.51,0
13,CASH_OUT,118668.27,C1024143192,0.0,0.0,C2066671895,230741.77,349410.05,0
260,CASH_OUT,138010.03,C2107155183,0.0,0.0,C1429325331,1405346.37,1543356.4,0
466,CASH_OUT,104171.37,C1321085787,104171.37,0.0,C203735779,64407.18,168578.56,1
400,CASH_OUT,159606.91,C987142991,0.0,0.0,C1805315275,504189.0,552357.77,0
698,CASH_OUT,131842.85,C494904696,131842.85,0.0,C1742037913,3479.07,135321.92,1
304,CASH_OUT,139380.69,C1630964100,12584.0,0.0,C1625592559,0.0,139380.69,0
394,CASH_OUT,91872.33,C1013552286,0.0,0.0,C657327066,377103.97,468976.3,0
188,CASH_OUT,110963.11,C240207075,0.0,0.0,C1904896101,276190.41,387153.51,0
